Node 75,<0.000000, 0.000000, 96.650759>
Node 118,<0.000000, 0.000000, 795.544184>
Node 188,<0.000000, 0.000000, 3383.862884>
Node 278,<0.000000, 0.000000, 5262.832223>
Node 366,<0.000000, 0.000000, 5051.508561>
Node 453,<0.000000, 0.000000, 4845.924795>
Node 539,<0.000000, 0.000000, 4646.001816>
Node 624,<0.000000, 0.000000, 4451.660513>
Node 708,<0.000000, 0.000000, 4262.821776>
Node 790,<0.000000, 0.000000, 4079.406494>
Node 872,<0.000000, 0.000000, 3901.335556>
Node 952,<0.000000, 0.000000, 3728.529851>
Node 1031,<0.000000, 0.000000, 3560.910268>
Node 1109,<0.000000, 0.000000, 3398.397695>
Node 1185,<0.000000, 0.000000, 3240.913021>
Node 1261,<0.000000, 0.000000, 3088.377132>
Node 1335,<0.000000, 0.000000, 2940.710918>
Node 1408,<0.000000, 0.000000, 2797.835264>
Node 1480,<0.000000, 0.000000, 2659.671058>
Node 1551,<0.000000, 0.000000, 2526.139187>
Node 1621,<0.000000, 0.000000, 2397.160536>
Node 1689,<0.000000, 0.000000, 2272.655990>
Node 1757,<0.000000, 0.000000, 2152.546435>
Node 1823,<0.000000, 0.000000, 2036.752755>
Node 1888,<0.000000, 0.000000, 1925.195834>
Node 1952,<0.000000, 0.000000, 1817.796555>
Node 2014,<0.000000, 0.000000, 1714.475800>
Node 2076,<0.000000, 0.000000, 1615.154452>
Node 2136,<0.000000, 0.000000, 1519.753389>
Node 2195,<0.000000, 0.000000, 1428.193493>
Node 2253,<0.000000, 0.000000, 1340.395642>
Node 2310,<0.000000, 0.000000, 1256.280713>
Node 2366,<0.000000, 0.000000, 1175.769582>
Node 2420,<0.000000, 0.000000, 1098.783124>
Node 2474,<0.000000, 0.000000, 1025.242211>
Node 2526,<0.000000, 0.000000, 955.067716>
Node 2577,<0.000000, 0.000000, 888.180506>
Node 2627,<0.000000, 0.000000, 824.501449>
Node 2675,<0.000000, 0.000000, 763.951409>
Node 2723,<0.000000, 0.000000, 706.451247>
Node 2769,<0.000000, 0.000000, 651.921823>
Node 2814,<0.000000, 0.000000, 600.283991>
Node 2858,<0.000000, 0.000000, 551.458601>
Node 2901,<0.000000, 0.000000, 505.366501>
Node 2943,<0.000000, 0.000000, 461.928532>
Node 2983,<0.000000, 0.000000, 421.065529>
Node 3023,<0.000000, 0.000000, 382.698322>
Node 3061,<0.000000, 0.000000, 346.747732>
Node 3098,<0.000000, 0.000000, 313.134575>
Node 3134,<0.000000, 0.000000, 281.779655>
Node 3168,<0.000000, 0.000000, 252.603765>
Node 3202,<0.000000, 0.000000, 119.275339>
Node 76,<0.000000, 0.000000, 250.344129>
Node 119,<0.000000, 0.000000, 1732.638213>
Node 189,<0.000000, 0.000000, 5559.746625>
Node 279,<0.000000, 0.000000, 7992.657580>
Node 367,<0.000000, 0.000000, 7672.521964>
Node 454,<0.000000, 0.000000, 7361.045795>
Node 540,<0.000000, 0.000000, 7058.110415>
Node 625,<0.000000, 0.000000, 6763.597166>
Node 709,<0.000000, 0.000000, 6477.387389>
Node 791,<0.000000, 0.000000, 6199.362429>
Node 873,<0.000000, 0.000000, 5929.403625>
Node 953,<0.000000, 0.000000, 5667.392323>
Node 1032,<0.000000, 0.000000, 5413.209864>
Node 1110,<0.000000, 0.000000, 5166.737591>
Node 1186,<0.000000, 0.000000, 4927.856849>
Node 1262,<0.000000, 0.000000, 4696.448981>
Node 1336,<0.000000, 0.000000, 4472.395331>
Node 1409,<0.000000, 0.000000, 4255.577243>
Node 1481,<0.000000, 0.000000, 4045.876063>
Node 1552,<0.000000, 0.000000, 3843.173136>
Node 1622,<0.000000, 0.000000, 3647.349806>
Node 1690,<0.000000, 0.000000, 3458.287421>
Node 1758,<0.000000, 0.000000, 3275.867327>
Node 1824,<0.000000, 0.000000, 3099.970872>
Node 1889,<0.000000, 0.000000, 2930.479402>
Node 1953,<0.000000, 0.000000, 2767.274268>
Node 2015,<0.000000, 0.000000, 2610.236817>
Node 2077,<0.000000, 0.000000, 2459.248400>
Node 2137,<0.000000, 0.000000, 2314.190369>
Node 2196,<0.000000, 0.000000, 2174.944075>
Node 2254,<0.000000, 0.000000, 2041.390870>
Node 2311,<0.000000, 0.000000, 1913.412111>
Node 2367,<0.000000, 0.000000, 1790.889151>
Node 2421,<0.000000, 0.000000, 1673.703348>
Node 2475,<0.000000, 0.000000, 1561.736062>
Node 2527,<0.000000, 0.000000, 1454.868652>
Node 2578,<0.000000, 0.000000, 1352.982481>
Node 2628,<0.000000, 0.000000, 1255.958913>
Node 2676,<0.000000, 0.000000, 1163.679317>
Node 2724,<0.000000, 0.000000, 1076.025061>
Node 2770,<0.000000, 0.000000, 992.877520>
Node 2815,<0.000000, 0.000000, 914.118071>
Node 2859,<0.000000, 0.000000, 839.628093>
Node 2902,<0.000000, 0.000000, 769.288972>
Node 2944,<0.000000, 0.000000, 702.982099>
Node 2984,<0.000000, 0.000000, 640.588869>
Node 3024,<0.000000, 0.000000, 581.990684>
Node 3062,<0.000000, 0.000000, 527.068955>
Node 3099,<0.000000, 0.000000, 475.705098>
Node 3135,<0.000000, 0.000000, 427.780540>
Node 3169,<0.000000, 0.000000, 383.176720>
Node 3203,<0.000000, 0.000000, 180.845087>
