Node 76,<0.000000, 0.000000, -6170.416800>
Node 94,<0.000000, 0.000000, -6158.430825>
Node 119,<0.000000, 0.000000, -6143.596850>
Node 151,<0.000000, 0.000000, -6125.873057>
Node 189,<0.000000, 0.000000, -6105.208397>
Node 234,<0.000000, 0.000000, -6103.282839>
Node 279,<0.000000, 0.000000, -6101.334831>
Node 323,<0.000000, 0.000000, -6099.364330>
Node 367,<0.000000, 0.000000, -6097.371291>
Node 411,<0.000000, 0.000000, -6095.355668>
Node 454,<0.000000, 0.000000, -6093.317418>
Node 497,<0.000000, 0.000000, -6091.256493>
Node 540,<0.000000, 0.000000, -6089.172846>
Node 583,<0.000000, 0.000000, -6087.066430>
Node 625,<0.000000, 0.000000, -6084.937198>
Node 667,<0.000000, 0.000000, -6082.785099>
Node 709,<0.000000, 0.000000, -6080.610085>
Node 750,<0.000000, 0.000000, -6078.412106>
Node 791,<0.000000, 0.000000, -6076.191111>
Node 832,<0.000000, 0.000000, -6073.947048>
Node 873,<0.000000, 0.000000, -6071.679865>
Node 913,<0.000000, 0.000000, -6069.389509>
Node 953,<0.000000, 0.000000, -6067.075927>
Node 993,<0.000000, 0.000000, -6064.739065>
Node 1032,<0.000000, 0.000000, -6062.378867>
Node 1071,<0.000000, 0.000000, -6059.995277>
Node 1110,<0.000000, 0.000000, -6057.588240>
Node 1148,<0.000000, 0.000000, -6055.157698>
Node 1186,<0.000000, 0.000000, -6052.703592>
Node 1224,<0.000000, 0.000000, -6050.225865>
Node 1262,<0.000000, 0.000000, -6047.724457>
Node 1299,<0.000000, 0.000000, -6045.199308>
Node 1336,<0.000000, 0.000000, -6042.650356>
Node 1373,<0.000000, 0.000000, -6040.077540>
Node 1409,<0.000000, 0.000000, -6037.480797>
Node 1445,<0.000000, 0.000000, -6034.860064>
Node 1481,<0.000000, 0.000000, -6032.215277>
Node 1517,<0.000000, 0.000000, -6029.546370>
Node 1552,<0.000000, 0.000000, -6026.853278>
Node 1587,<0.000000, 0.000000, -6024.135933>
Node 1622,<0.000000, 0.000000, -6021.394269>
Node 1656,<0.000000, 0.000000, -6018.628217>
Node 1690,<0.000000, 0.000000, -6015.837708>
Node 1724,<0.000000, 0.000000, -6013.022671>
Node 1758,<0.000000, 0.000000, -6010.183035>
Node 1791,<0.000000, 0.000000, -6007.318729>
Node 1824,<0.000000, 0.000000, -6004.429680>
Node 1857,<0.000000, 0.000000, -6001.515813>
Node 1889,<0.000000, 0.000000, -5998.577055>
Node 1921,<0.000000, 0.000000, -5995.613328>
Node 1953,<0.000000, 0.000000, -5992.624558>
Node 1984,<0.000000, 0.000000, -5989.610666>
Node 2015,<0.000000, 0.000000, -5986.571573>
Node 2046,<0.000000, 0.000000, -5983.507201>
Node 2077,<0.000000, 0.000000, -5980.417468>
Node 2107,<0.000000, 0.000000, -5977.302293>
Node 2137,<0.000000, 0.000000, -5974.161594>
Node 2167,<0.000000, 0.000000, -5970.995286>
Node 2196,<0.000000, 0.000000, -5967.803286>
Node 2225,<0.000000, 0.000000, -5964.585507>
Node 2254,<0.000000, 0.000000, -5961.341862>
Node 2283,<0.000000, 0.000000, -5958.072264>
Node 2311,<0.000000, 0.000000, -5954.776623>
Node 2339,<0.000000, 0.000000, -5951.454850>
Node 2367,<0.000000, 0.000000, -5948.106853>
Node 2394,<0.000000, 0.000000, -5944.732540>
Node 2421,<0.000000, 0.000000, -5941.331817>
Node 2448,<0.000000, 0.000000, -5937.904589>
Node 2475,<0.000000, 0.000000, -5934.450761>
Node 2501,<0.000000, 0.000000, -5930.970235>
Node 2527,<0.000000, 0.000000, -5927.462912>
Node 2553,<0.000000, 0.000000, -5923.928694>
Node 2578,<0.000000, 0.000000, -5920.367478>
Node 2603,<0.000000, 0.000000, -5916.779164>
Node 2628,<0.000000, 0.000000, -5913.163647>
Node 2652,<0.000000, 0.000000, -5909.520822>
Node 2676,<0.000000, 0.000000, -5905.850584>
Node 2700,<0.000000, 0.000000, -5902.152825>
Node 2724,<0.000000, 0.000000, -5898.427435>
Node 2747,<0.000000, 0.000000, -5894.674305>
Node 2770,<0.000000, 0.000000, -5890.893323>
Node 2793,<0.000000, 0.000000, -5887.084375>
Node 2815,<0.000000, 0.000000, -5883.247348>
Node 2837,<0.000000, 0.000000, -5879.382125>
Node 2859,<0.000000, 0.000000, -5875.488588>
Node 2881,<0.000000, 0.000000, -5871.566618>
Node 2902,<0.000000, 0.000000, -5867.616095>
Node 2923,<0.000000, 0.000000, -5863.636897>
Node 2944,<0.000000, 0.000000, -5859.628898>
Node 2964,<0.000000, 0.000000, -5855.591975>
Node 2984,<0.000000, 0.000000, -5851.526000>
Node 3004,<0.000000, 0.000000, -5847.430844>
Node 3024,<0.000000, 0.000000, -5843.306377>
Node 3043,<0.000000, 0.000000, -5839.152467>
Node 3062,<0.000000, 0.000000, -5834.968979>
Node 3081,<0.000000, 0.000000, -5830.755778>
Node 3099,<0.000000, 0.000000, -5826.512727>
Node 3117,<0.000000, 0.000000, -5822.239686>
Node 3135,<0.000000, 0.000000, -5817.936513>
Node 3152,<0.000000, 0.000000, -5813.603067>
Node 3169,<0.000000, 0.000000, -5809.239201>
Node 3186,<0.000000, 0.000000, -5804.844770>
Node 3203,<0.000000, 0.000000, -5800.419623>
Node 3249,<0.000000, 0.000000, -6186.895457>
Node 3264,<0.000000, 0.000000, -6187.608723>
Node 4139,<0.000000, 0.000000, -6170.416800>
Node 4157,<0.000000, 0.000000, -6158.430825>
Node 4182,<0.000000, 0.000000, -6143.596850>
Node 4214,<0.000000, 0.000000, -6125.873057>
Node 4252,<0.000000, 0.000000, -6105.208397>
Node 4297,<0.000000, 0.000000, -6103.282839>
Node 4342,<0.000000, 0.000000, -6101.334831>
Node 4386,<0.000000, 0.000000, -6099.364330>
Node 4430,<0.000000, 0.000000, -6097.371291>
Node 4474,<0.000000, 0.000000, -6095.355668>
Node 4517,<0.000000, 0.000000, -6093.317418>
Node 4560,<0.000000, 0.000000, -6091.256493>
Node 4603,<0.000000, 0.000000, -6089.172846>
Node 4646,<0.000000, 0.000000, -6087.066430>
Node 4688,<0.000000, 0.000000, -6084.937198>
Node 4730,<0.000000, 0.000000, -6082.785099>
Node 4772,<0.000000, 0.000000, -6080.610085>
Node 4813,<0.000000, 0.000000, -6078.412106>
Node 4854,<0.000000, 0.000000, -6076.191111>
Node 4895,<0.000000, 0.000000, -6073.947048>
Node 4936,<0.000000, 0.000000, -6071.679865>
Node 4976,<0.000000, 0.000000, -6069.389509>
Node 5016,<0.000000, 0.000000, -6067.075927>
Node 5056,<0.000000, 0.000000, -6064.739065>
Node 5095,<0.000000, 0.000000, -6062.378867>
Node 5134,<0.000000, 0.000000, -6059.995277>
Node 5173,<0.000000, 0.000000, -6057.588240>
Node 5211,<0.000000, 0.000000, -6055.157698>
Node 5249,<0.000000, 0.000000, -6052.703592>
Node 5287,<0.000000, 0.000000, -6050.225865>
Node 5325,<0.000000, 0.000000, -6047.724457>
Node 5362,<0.000000, 0.000000, -6045.199308>
Node 5399,<0.000000, 0.000000, -6042.650356>
Node 5436,<0.000000, 0.000000, -6040.077540>
Node 5472,<0.000000, 0.000000, -6037.480797>
Node 5508,<0.000000, 0.000000, -6034.860064>
Node 5544,<0.000000, 0.000000, -6032.215277>
Node 5580,<0.000000, 0.000000, -6029.546370>
Node 5615,<0.000000, 0.000000, -6026.853278>
Node 5650,<0.000000, 0.000000, -6024.135933>
Node 5685,<0.000000, 0.000000, -6021.394269>
Node 5719,<0.000000, 0.000000, -6018.628217>
Node 5753,<0.000000, 0.000000, -6015.837708>
Node 5787,<0.000000, 0.000000, -6013.022671>
Node 5821,<0.000000, 0.000000, -6010.183035>
Node 5854,<0.000000, 0.000000, -6007.318729>
Node 5887,<0.000000, 0.000000, -6004.429680>
Node 5920,<0.000000, 0.000000, -6001.515813>
Node 5952,<0.000000, 0.000000, -5998.577055>
Node 5984,<0.000000, 0.000000, -5995.613328>
Node 6016,<0.000000, 0.000000, -5992.624558>
Node 6047,<0.000000, 0.000000, -5989.610666>
Node 6078,<0.000000, 0.000000, -5986.571573>
Node 6109,<0.000000, 0.000000, -5983.507201>
Node 6140,<0.000000, 0.000000, -5980.417468>
Node 6170,<0.000000, 0.000000, -5977.302293>
Node 6200,<0.000000, 0.000000, -5974.161594>
Node 6230,<0.000000, 0.000000, -5970.995286>
Node 6259,<0.000000, 0.000000, -5967.803286>
Node 6288,<0.000000, 0.000000, -5964.585507>
Node 6317,<0.000000, 0.000000, -5961.341862>
Node 6346,<0.000000, 0.000000, -5958.072264>
Node 6374,<0.000000, 0.000000, -5954.776623>
Node 6402,<0.000000, 0.000000, -5951.454850>
Node 6430,<0.000000, 0.000000, -5948.106853>
Node 6457,<0.000000, 0.000000, -5944.732540>
Node 6484,<0.000000, 0.000000, -5941.331817>
Node 6511,<0.000000, 0.000000, -5937.904589>
Node 6538,<0.000000, 0.000000, -5934.450761>
Node 6564,<0.000000, 0.000000, -5930.970235>
Node 6590,<0.000000, 0.000000, -5927.462912>
Node 6616,<0.000000, 0.000000, -5923.928694>
Node 6641,<0.000000, 0.000000, -5920.367478>
Node 6666,<0.000000, 0.000000, -5916.779164>
Node 6691,<0.000000, 0.000000, -5913.163647>
Node 6715,<0.000000, 0.000000, -5909.520822>
Node 6739,<0.000000, 0.000000, -5905.850584>
Node 6763,<0.000000, 0.000000, -5902.152825>
Node 6787,<0.000000, 0.000000, -5898.427435>
Node 6810,<0.000000, 0.000000, -5894.674305>
Node 6833,<0.000000, 0.000000, -5890.893323>
Node 6856,<0.000000, 0.000000, -5887.084375>
Node 6878,<0.000000, 0.000000, -5883.247348>
Node 6900,<0.000000, 0.000000, -5879.382125>
Node 6922,<0.000000, 0.000000, -5875.488588>
Node 6944,<0.000000, 0.000000, -5871.566618>
Node 6965,<0.000000, 0.000000, -5867.616095>
Node 6986,<0.000000, 0.000000, -5863.636897>
Node 7007,<0.000000, 0.000000, -5859.628898>
Node 7027,<0.000000, 0.000000, -5855.591975>
Node 7047,<0.000000, 0.000000, -5851.526000>
Node 7067,<0.000000, 0.000000, -5847.430844>
Node 7087,<0.000000, 0.000000, -5843.306377>
Node 7106,<0.000000, 0.000000, -5839.152467>
Node 7125,<0.000000, 0.000000, -5834.968979>
Node 7144,<0.000000, 0.000000, -5830.755778>
