809,16,10
810,17,10
811,18,10
812,19,10
813,20,10
814,21,10
815,22,10
816,23,10
817,24,10
818,25,10
819,26,10
820,27,10
821,28,10
822,29,10
823,30,10
824,31,10
825,32,10
826,33,10
827,34,10
828,35,10
829,36,10
830,37,10
831,38,10
832,39,10
833,40,10
834,41,10
835,42,10
836,43,10
837,44,10
838,45,10
839,46,10
840,47,10
841,48,10
842,49,10
843,50,10
844,51,10
845,52,10
846,53,10
847,54,10
848,55,10
849,56,10
850,57,10
851,58,10
852,59,10
853,60,10
854,61,10
855,62,10
856,63,10
857,64,10
858,65,10
859,66,10
860,67,10
861,68,10
862,69,10
863,70,10
864,71,10
865,72,10
866,73,10
867,74,10
868,75,10
869,76,10
870,77,10
871,78,10
872,79,10
873,80,10
874,81,10
875,82,10
876,83,10
877,84,10
878,85,10
879,86,10
880,87,10
881,88,10
882,89,10
883,-2,10
884,-1,11
885,4,11
886,5,11
887,6,11
888,7,11
889,8,11
890,9,11
891,10,11
892,11,11
893,12,11
894,13,11
895,14,11
896,15,11
897,16,11
898,17,11
899,18,11
900,19,11
901,20,11
902,21,11
903,22,11
904,23,11
905,24,11
906,25,11
907,26,11
908,27,11
909,28,11
910,29,11
911,30,11
912,31,11
913,32,11
914,33,11
915,34,11
916,35,11
917,36,11
918,37,11
919,38,11
920,39,11
921,40,11
922,41,11
923,42,11
924,43,11
925,44,11
926,45,11
927,46,11
928,47,11
929,48,11
930,49,11
931,50,11
932,51,11
933,52,11
934,53,11
935,54,11
936,55,11
937,56,11
938,57,11
939,58,11
940,59,11
941,60,11
942,61,11
943,62,11
944,63,11
945,64,11
946,65,11
947,66,11
948,67,11
949,68,11
950,69,11
951,70,11
952,71,11
953,72,11
954,73,11
955,74,11
956,75,11
957,76,11
958,77,11
959,78,11
960,79,11
961,80,11
962,81,11
963,82,11
964,83,11
965,84,11
966,85,11
967,86,11
968,-2,11
969,-1,12
970,4,12
971,5,12
972,6,12
973,7,12
974,8,12
975,9,12
976,10,12
977,11,12
978,12,12
979,13,12
980,14,12
981,15,12
982,16,12
983,17,12
984,18,12
985,19,12
986,20,12
987,21,12
988,22,12
989,23,12
990,24,12
991,25,12
992,26,12
993,27,12
994,28,12
995,29,12
996,30,12
997,31,12
998,32,12
999,33,12
1000,34,12
1001,35,12
1002,36,12
1003,37,12
1004,38,12
1005,39,12
1006,40,12
1007,41,12
1008,42,12
1009,43,12
1010,44,12
1011,45,12
1012,46,12
1013,47,12
1014,48,12
1015,49,12
1016,50,12
1017,51,12
1018,52,12
1019,53,12
1020,54,12
1021,55,12
1022,56,12
1023,57,12
1024,58,12
1025,59,12
1026,60,12
1027,61,12
1028,62,12
1029,63,12
1030,64,12
1031,65,12
1032,66,12
1033,67,12
1034,68,12
1035,69,12
1036,70,12
1037,71,12
1038,72,12
1039,73,12
1040,74,12
1041,75,12
1042,76,12
1043,77,12
1044,78,12
1045,79,12
1046,80,12
1047,81,12
1048,82,12
1049,83,12
1050,-2,12
1051,-1,13
1052,3,13
1053,4,13
1054,5,13
1055,6,13
1056,7,13
1057,8,13
1058,9,13
1059,10,13
1060,11,13
1061,12,13
1062,13,13
1063,14,13
1064,15,13
1065,16,13
1066,17,13
1067,18,13
1068,19,13
1069,20,13
1070,21,13
1071,22,13
1072,23,13
1073,24,13
1074,25,13
1075,26,13
1076,27,13
1077,28,13
1078,29,13
1079,30,13
1080,31,13
1081,32,13
1082,33,13
1083,34,13
1084,35,13
1085,36,13
1086,37,13
1087,38,13
1088,39,13
1089,40,13
1090,41,13
1091,42,13
1092,43,13
1093,44,13
1094,45,13
1095,46,13
1096,47,13
1097,48,13
1098,49,13
1099,50,13
1100,51,13
1101,52,13
1102,53,13
1103,54,13
1104,55,13
1105,56,13
1106,57,13
1107,58,13
1108,59,13
1109,60,13
1110,61,13
1111,62,13
1112,63,13
1113,64,13
1114,65,13
1115,66,13
1116,67,13
1117,68,13
1118,69,13
1119,70,13
1120,71,13
1121,72,13
1122,73,13
1123,74,13
1124,75,13
1125,76,13
1126,77,13
1127,78,13
1128,79,13
1129,80,13
1130,81,13
1131,-2,13
1132,-1,14
1133,3,14
1134,4,14
1135,5,14
1136,6,14
1137,7,14
1138,8,14
1139,9,14
1140,10,14
1141,11,14
1142,12,14
1143,13,14
1144,14,14
1145,15,14
1146,16,14
1147,17,14
1148,18,14
1149,19,14
1150,20,14
1151,21,14
1152,22,14
1153,23,14
1154,24,14
1155,25,14
1156,26,14
1157,27,14
1158,28,14
1159,29,14
1160,30,14
1161,31,14
1162,32,14
1163,33,14
1164,34,14
1165,35,14
1166,36,14
1167,37,14
1168,38,14
1169,39,14
1170,40,14
1171,41,14
1172,42,14
1173,43,14
1174,44,14
1175,45,14
1176,46,14
1177,47,14
1178,48,14
1179,49,14
1180,50,14
1181,51,14
1182,52,14
1183,53,14
1184,54,14
1185,55,14
1186,56,14
1187,57,14
1188,58,14
1189,59,14
1190,60,14
1191,61,14
1192,62,14
1193,63,14
1194,64,14
1195,65,14
1196,66,14
1197,67,14
1198,68,14
1199,69,14
1200,70,14
1201,71,14
1202,72,14
1203,73,14
1204,74,14
1205,75,14
1206,76,14
1207,77,14
1208,78,14
1209,-2,14
1210,-1,15
1211,3,15
1212,4,15
1213,5,15
1214,6,15
1215,7,15
1216,8,15
1217,9,15
1218,10,15
1219,11,15
1220,12,15
1221,13,15
1222,14,15
1223,15,15
1224,16,15
1225,17,15
1226,18,15
1227,19,15
1228,20,15
1229,21,15
1230,22,15
1231,23,15
1232,24,15
1233,25,15
1234,26,15
1235,27,15
1236,28,15
1237,29,15
1238,30,15
1239,31,15
1240,32,15
1241,33,15
1242,34,15
1243,35,15
1244,36,15
1245,37,15
1246,38,15
1247,39,15
1248,40,15
1249,41,15
1250,42,15
1251,43,15
1252,44,15
1253,45,15
1254,46,15
1255,47,15
1256,48,15
1257,49,15
1258,50,15
1259,51,15
1260,52,15
1261,53,15
1262,54,15
1263,55,15
1264,56,15
1265,57,15
1266,58,15
1267,59,15
1268,60,15
1269,61,15
1270,62,15
1271,63,15
1272,64,15
1273,65,15
1274,66,15
1275,67,15
1276,68,15
1277,69,15
1278,70,15
1279,71,15
1280,72,15
1281,73,15
1282,74,15
1283,75,15
1284,-2,15
1285,-1,16
1286,3,16
1287,4,16
1288,5,16
1289,6,16
1290,7,16
1291,8,16
1292,9,16
1293,10,16
1294,11,16
1295,12,16
1296,13,16
1297,14,16
1298,15,16
1299,16,16
1300,17,16
1301,18,16
1302,19,16
1303,20,16
1304,21,16
1305,22,16
1306,23,16
1307,24,16
1308,25,16
1309,26,16
1310,27,16
1311,28,16
1312,29,16
1313,30,16
1314,31,16
1315,32,16
1316,33,16
1317,34,16
1318,35,16
1319,36,16
1320,37,16
1321,38,16
1322,39,16
1323,40,16
1324,41,16
1325,42,16
1326,43,16
1327,44,16
1328,45,16
1329,46,16
1330,47,16
1331,48,16
1332,49,16
