Node 37,<0.000000, 0.000000, -803.218137>
Node 44,<0.000000, 0.000000, -804.345834>
Node 59,<0.000000, 0.000000, -805.196473>
Node 81,<0.000000, 0.000000, -804.954799>
Node 102,<0.000000, 0.000000, -804.684999>
Node 123,<0.000000, 0.000000, -804.387016>
Node 144,<0.000000, 0.000000, -804.060787>
Node 164,<0.000000, 0.000000, -803.706244>
Node 184,<0.000000, 0.000000, -803.323310>
Node 204,<0.000000, 0.000000, -802.911904>
Node 223,<0.000000, 0.000000, -802.471940>
Node 242,<0.000000, 0.000000, -802.003321>
Node 261,<0.000000, 0.000000, -801.505946>
Node 279,<0.000000, 0.000000, -800.979709>
Node 297,<0.000000, 0.000000, -800.424495>
Node 315,<0.000000, 0.000000, -799.840180>
Node 332,<0.000000, 0.000000, -799.226638>
Node 349,<0.000000, 0.000000, -798.583732>
Node 366,<0.000000, 0.000000, -797.911318>
Node 382,<0.000000, 0.000000, -797.209246>
Node 398,<0.000000, 0.000000, -796.477356>
Node 414,<0.000000, 0.000000, -795.715483>
Node 429,<0.000000, 0.000000, -794.923450>
Node 444,<0.000000, 0.000000, -794.101075>
Node 459,<0.000000, 0.000000, -793.248166>
Node 473,<0.000000, 0.000000, -792.364523>
Node 487,<0.000000, 0.000000, -791.449934>
Node 501,<0.000000, 0.000000, -790.504183>
Node 514,<0.000000, 0.000000, -789.527038>
Node 527,<0.000000, 0.000000, -788.518263>
Node 540,<0.000000, 0.000000, -787.477607>
Node 552,<0.000000, 0.000000, -786.404812>
Node 564,<0.000000, 0.000000, -785.299606>
Node 576,<0.000000, 0.000000, -784.161707>
Node 587,<0.000000, 0.000000, -782.990823>
Node 598,<0.000000, 0.000000, -781.786646>
Node 609,<0.000000, 0.000000, -780.548859>
Node 619,<0.000000, 0.000000, -779.277129>
Node 629,<0.000000, 0.000000, -777.971111>
Node 639,<0.000000, 0.000000, -776.630446>
Node 649,<0.000000, 0.000000, -775.254759>
Node 658,<0.000000, 0.000000, -773.843660>
Node 667,<0.000000, 0.000000, -772.396744>
Node 676,<0.000000, 0.000000, -770.913587>
Node 684,<0.000000, 0.000000, -769.393750>
Node 692,<0.000000, 0.000000, -767.836774>
Node 700,<0.000000, 0.000000, -766.242181>
Node 722,<0.000000, 0.000000, -805.771329>
Node 725,<0.000000, 0.000000, -805.727721>
Node 872,<0.000000, 0.000000, -803.218137>
Node 879,<0.000000, 0.000000, -804.345834>
Node 894,<0.000000, 0.000000, -805.196473>
Node 916,<0.000000, 0.000000, -804.954799>
Node 937,<0.000000, 0.000000, -804.684999>
Node 958,<0.000000, 0.000000, -804.387016>
Node 979,<0.000000, 0.000000, -804.060787>
Node 999,<0.000000, 0.000000, -803.706244>
Node 1019,<0.000000, 0.000000, -803.323310>
Node 1039,<0.000000, 0.000000, -802.911904>
Node 1058,<0.000000, 0.000000, -802.471940>
Node 1077,<0.000000, 0.000000, -802.003321>
Node 1096,<0.000000, 0.000000, -801.505946>
Node 1114,<0.000000, 0.000000, -800.979709>
Node 1132,<0.000000, 0.000000, -800.424495>
Node 1150,<0.000000, 0.000000, -799.840180>
Node 1167,<0.000000, 0.000000, -799.226638>
Node 1184,<0.000000, 0.000000, -798.583732>
Node 1201,<0.000000, 0.000000, -797.911318>
Node 1217,<0.000000, 0.000000, -797.209246>
Node 1233,<0.000000, 0.000000, -796.477356>
Node 1249,<0.000000, 0.000000, -795.715483>
Node 1264,<0.000000, 0.000000, -794.923450>
Node 1279,<0.000000, 0.000000, -794.101075>
Node 1294,<0.000000, 0.000000, -793.248166>
Node 1308,<0.000000, 0.000000, -792.364523>
Node 1322,<0.000000, 0.000000, -791.449934>
Node 1336,<0.000000, 0.000000, -790.504183>
Node 1349,<0.000000, 0.000000, -789.527038>
Node 1362,<0.000000, 0.000000, -788.518263>
Node 1375,<0.000000, 0.000000, -787.477607>
Node 1387,<0.000000, 0.000000, -786.404812>
Node 1399,<0.000000, 0.000000, -785.299606>
Node 1411,<0.000000, 0.000000, -784.161707>
Node 1422,<0.000000, 0.000000, -782.990823>
Node 1433,<0.000000, 0.000000, -781.786646>
Node 1444,<0.000000, 0.000000, -780.548859>
Node 1454,<0.000000, 0.000000, -779.277129>
Node 1464,<0.000000, 0.000000, -777.971111>
Node 1474,<0.000000, 0.000000, -776.630446>
Node 1484,<0.000000, 0.000000, -775.254759>
Node 1493,<0.000000, 0.000000, -773.843660>
Node 1502,<0.000000, 0.000000, -772.396744>
Node 1511,<0.000000, 0.000000, -770.913587>
Node 1519,<0.000000, 0.000000, -769.393750>
Node 1527,<0.000000, 0.000000, -767.836774>
Node 1535,<0.000000, 0.000000, -766.242181>
Node 1557,<0.000000, 0.000000, -805.771329>
Node 1560,<0.000000, 0.000000, -805.727721>
Node 58,<0.000000, 0.000000, -864.986666>
Node 80,<0.000000, 0.000000, -864.380433>
Node 101,<0.000000, 0.000000, -863.759482>
Node 122,<0.000000, 0.000000, -863.123749>
Node 143,<0.000000, 0.000000, -862.473166>
Node 163,<0.000000, 0.000000, -861.807667>
Node 183,<0.000000, 0.000000, -861.127179>
Node 203,<0.000000, 0.000000, -860.431630>
Node 222,<0.000000, 0.000000, -859.720946>
Node 241,<0.000000, 0.000000, -858.995050>
Node 260,<0.000000, 0.000000, -858.253862>
Node 278,<0.000000, 0.000000, -857.497303>
